eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum
GoA2019_Stn8:neuston:H:0.5-1.5,GoA2019_Stn8:neuston:H,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:N:0.5-1.5,GoA2019_Stn8:neuston:N,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:P:0.5-1.5,GoA2019_Stn8:neuston:P,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:F:0.5-1.5,GoA2019_Stn8:neuston:F,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:H:1.5-5,GoA2019_Stn8:neuston:H,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:N:1.5-5,GoA2019_Stn8:neuston:N,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:P:1.5-5,GoA2019_Stn8:neuston:P,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:F:1.5-5,GoA2019_Stn8:neuston:F,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:Total:0.05-0.15,GoA2019_Stn8:neuston:Total,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:Total:0.15-0.5,GoA2019_Stn8:neuston:Total,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:Total:0.5-1.5,GoA2019_Stn8:neuston:Total,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn8:neuston:Total:1.5-5,GoA2019_Stn8:neuston:Total,2019-02-23T00:00:00+00:00,47.67425,-144.66500000000002,POINT  ( -144.665   47.67425 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:H:0.05-0.15,GoA2019_Stn10:neuston:H,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:N:0.05-0.15,GoA2019_Stn10:neuston:N,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:P:0.05-0.15,GoA2019_Stn10:neuston:P,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:F:0.05-0.15,GoA2019_Stn10:neuston:F,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:H:0.15-0.5,GoA2019_Stn10:neuston:H,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:N:0.15-0.5,GoA2019_Stn10:neuston:N,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:P:0.15-0.5,GoA2019_Stn10:neuston:P,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:F:0.15-0.5,GoA2019_Stn10:neuston:F,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:H:0.5-1.5,GoA2019_Stn10:neuston:H,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:N:0.5-1.5,GoA2019_Stn10:neuston:N,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:P:0.5-1.5,GoA2019_Stn10:neuston:P,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:F:0.5-1.5,GoA2019_Stn10:neuston:F,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:H:1.5-5,GoA2019_Stn10:neuston:H,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:N:1.5-5,GoA2019_Stn10:neuston:N,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:P:1.5-5,GoA2019_Stn10:neuston:P,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:F:1.5-5,GoA2019_Stn10:neuston:F,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:Total:0.05-0.15,GoA2019_Stn10:neuston:Total,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:Total:0.15-0.5,GoA2019_Stn10:neuston:Total,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:Total:0.5-1.5,GoA2019_Stn10:neuston:Total,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn10:neuston:Total:1.5-5,GoA2019_Stn10:neuston:Total,2019-02-23T00:00:00+00:00,47.734,-147.6449167,POINT  ( -147.6449167   47.734 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:H:0.05-0.15,GoA2019_Stn15:neuston:H,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:N:0.05-0.15,GoA2019_Stn15:neuston:N,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:P:0.05-0.15,GoA2019_Stn15:neuston:P,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:F:0.05-0.15,GoA2019_Stn15:neuston:F,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:H:0.15-0.5,GoA2019_Stn15:neuston:H,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:N:0.15-0.5,GoA2019_Stn15:neuston:N,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:P:0.15-0.5,GoA2019_Stn15:neuston:P,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:F:0.15-0.5,GoA2019_Stn15:neuston:F,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:H:0.5-1.5,GoA2019_Stn15:neuston:H,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:N:0.5-1.5,GoA2019_Stn15:neuston:N,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:P:0.5-1.5,GoA2019_Stn15:neuston:P,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:F:0.5-1.5,GoA2019_Stn15:neuston:F,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:H:1.5-5,GoA2019_Stn15:neuston:H,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:N:1.5-5,GoA2019_Stn15:neuston:N,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:P:1.5-5,GoA2019_Stn15:neuston:P,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:F:1.5-5,GoA2019_Stn15:neuston:F,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:Total:0.05-0.15,GoA2019_Stn15:neuston:Total,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:Total:0.15-0.5,GoA2019_Stn15:neuston:Total,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:Total:0.5-1.5,GoA2019_Stn15:neuston:Total,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn15:neuston:Total:1.5-5,GoA2019_Stn15:neuston:Total,2019-02-25T00:00:00+00:00,52.788250000000005,-147.52183315000002,POINT  ( -147.52183315   52.78825 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:H:0.05-0.15,GoA2019_Stn16:neuston:H,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:N:0.05-0.15,GoA2019_Stn16:neuston:N,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:P:0.05-0.15,GoA2019_Stn16:neuston:P,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:F:0.05-0.15,GoA2019_Stn16:neuston:F,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:H:0.15-0.5,GoA2019_Stn16:neuston:H,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:N:0.15-0.5,GoA2019_Stn16:neuston:N,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:P:0.15-0.5,GoA2019_Stn16:neuston:P,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:F:0.15-0.5,GoA2019_Stn16:neuston:F,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:H:0.5-1.5,GoA2019_Stn16:neuston:H,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:N:0.5-1.5,GoA2019_Stn16:neuston:N,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:P:0.5-1.5,GoA2019_Stn16:neuston:P,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:F:0.5-1.5,GoA2019_Stn16:neuston:F,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:H:1.5-5,GoA2019_Stn16:neuston:H,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:N:1.5-5,GoA2019_Stn16:neuston:N,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:P:1.5-5,GoA2019_Stn16:neuston:P,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:F:1.5-5,GoA2019_Stn16:neuston:F,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:Total:0.05-0.15,GoA2019_Stn16:neuston:Total,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:Total:0.15-0.5,GoA2019_Stn16:neuston:Total,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:Total:0.5-1.5,GoA2019_Stn16:neuston:Total,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn16:neuston:Total:1.5-5,GoA2019_Stn16:neuston:Total,2019-02-26T00:00:00+00:00,53.787499999999994,-147.51124835,POINT  ( -147.51124835   53.7875 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:H:0.05-0.15,GoA2019_Stn17:neuston:H,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:N:0.05-0.15,GoA2019_Stn17:neuston:N,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:P:0.05-0.15,GoA2019_Stn17:neuston:P,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:F:0.05-0.15,GoA2019_Stn17:neuston:F,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:H:0.15-0.5,GoA2019_Stn17:neuston:H,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:N:0.15-0.5,GoA2019_Stn17:neuston:N,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:P:0.15-0.5,GoA2019_Stn17:neuston:P,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:F:0.15-0.5,GoA2019_Stn17:neuston:F,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:H:0.5-1.5,GoA2019_Stn17:neuston:H,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:N:0.5-1.5,GoA2019_Stn17:neuston:N,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:P:0.5-1.5,GoA2019_Stn17:neuston:P,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:F:0.5-1.5,GoA2019_Stn17:neuston:F,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:H:1.5-5,GoA2019_Stn17:neuston:H,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:N:1.5-5,GoA2019_Stn17:neuston:N,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:P:1.5-5,GoA2019_Stn17:neuston:P,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:F:1.5-5,GoA2019_Stn17:neuston:F,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:Total:0.05-0.15,GoA2019_Stn17:neuston:Total,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:Total:0.15-0.5,GoA2019_Stn17:neuston:Total,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:Total:0.5-1.5,GoA2019_Stn17:neuston:Total,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn17:neuston:Total:1.5-5,GoA2019_Stn17:neuston:Total,2019-02-26T00:00:00+00:00,54.770583349999995,-147.4981667,POINT  ( -147.4981667   54.77058335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:H:0.05-0.15,GoA2019_Stn18:neuston:H,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:N:0.05-0.15,GoA2019_Stn18:neuston:N,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:P:0.05-0.15,GoA2019_Stn18:neuston:P,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:F:0.05-0.15,GoA2019_Stn18:neuston:F,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:H:0.15-0.5,GoA2019_Stn18:neuston:H,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:N:0.15-0.5,GoA2019_Stn18:neuston:N,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:P:0.15-0.5,GoA2019_Stn18:neuston:P,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:F:0.15-0.5,GoA2019_Stn18:neuston:F,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:H:0.5-1.5,GoA2019_Stn18:neuston:H,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:N:0.5-1.5,GoA2019_Stn18:neuston:N,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:P:0.5-1.5,GoA2019_Stn18:neuston:P,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:F:0.5-1.5,GoA2019_Stn18:neuston:F,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:H:1.5-5,GoA2019_Stn18:neuston:H,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:N:1.5-5,GoA2019_Stn18:neuston:N,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:P:1.5-5,GoA2019_Stn18:neuston:P,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:F:1.5-5,GoA2019_Stn18:neuston:F,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:Total:0.05-0.15,GoA2019_Stn18:neuston:Total,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:Total:0.15-0.5,GoA2019_Stn18:neuston:Total,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:Total:0.5-1.5,GoA2019_Stn18:neuston:Total,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn18:neuston:Total:1.5-5,GoA2019_Stn18:neuston:Total,2019-02-26T00:00:00+00:00,55.79033335,-147.51049985,POINT  ( -147.51049985   55.79033335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:H:0.05-0.15,GoA2019_Stn20:neuston:H,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:N:0.05-0.15,GoA2019_Stn20:neuston:N,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:P:0.05-0.15,GoA2019_Stn20:neuston:P,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:F:0.05-0.15,GoA2019_Stn20:neuston:F,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:H:0.15-0.5,GoA2019_Stn20:neuston:H,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:N:0.15-0.5,GoA2019_Stn20:neuston:N,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:P:0.15-0.5,GoA2019_Stn20:neuston:P,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn20:neuston:F:0.15-0.5,GoA2019_Stn20:neuston:F,2019-02-27T00:00:00+00:00,56.7846667,-145.95008335,POINT  ( -145.95008335   56.7846667 ),0, , ,sizeRange,Event,EPSG:4326
