measurementID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementRemarks
GoA2019_Stn32:cast1:niskin:5:P62:Ntot,GoA2019_Stn32:cast1:niskin:5:P62,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,44.3911130014053,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn32:cast1:niskin:5:P63:vol,GoA2019_Stn32:cast1:niskin:5:P63,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn32:cast1:niskin:5:P63:acid,GoA2019_Stn32:cast1:niskin:5:P63,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn32:cast1:niskin:5:P63:d13C,GoA2019_Stn32:cast1:niskin:5:P63,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.5385603884148,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn32:cast1:niskin:5:P63:Ctot,GoA2019_Stn32:cast1:niskin:5:P63,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,158.425517943267,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn32:cast1:niskin:5:P63:d15N,GoA2019_Stn32:cast1:niskin:5:P63,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.16531148952973,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn32:cast1:niskin:5:P63:Ntot,GoA2019_Stn32:cast1:niskin:5:P63,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,44.2362002515309,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn33:cast1:niskin:5:P64:vol,GoA2019_Stn33:cast1:niskin:5:P64,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn33:cast1:niskin:5:P64:acid,GoA2019_Stn33:cast1:niskin:5:P64,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn33:cast1:niskin:5:P64:d13C,GoA2019_Stn33:cast1:niskin:5:P64,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.2158191274401,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn33:cast1:niskin:5:P64:Ctot,GoA2019_Stn33:cast1:niskin:5:P64,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,168.914820052598,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn33:cast1:niskin:5:P64:d15N,GoA2019_Stn33:cast1:niskin:5:P64,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.97333060688994,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn33:cast1:niskin:5:P64:Ntot,GoA2019_Stn33:cast1:niskin:5:P64,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,29.8679912176072,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn33:cast1:niskin:5:P65:vol,GoA2019_Stn33:cast1:niskin:5:P65,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn33:cast1:niskin:5:P65:acid,GoA2019_Stn33:cast1:niskin:5:P65,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn33:cast1:niskin:5:P65:d13C,GoA2019_Stn33:cast1:niskin:5:P65,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.9728072407239,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn33:cast1:niskin:5:P65:Ctot,GoA2019_Stn33:cast1:niskin:5:P65,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,160.334519744472,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn33:cast1:niskin:5:P65:d15N,GoA2019_Stn33:cast1:niskin:5:P65,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.11785380455288,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn33:cast1:niskin:5:P65:Ntot,GoA2019_Stn33:cast1:niskin:5:P65,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,36.8570727221499,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn34:cast1:niskin:5:P66:vol,GoA2019_Stn34:cast1:niskin:5:P66,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn34:cast1:niskin:5:P66:acid,GoA2019_Stn34:cast1:niskin:5:P66,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn34:cast1:niskin:5:P66:d13C,GoA2019_Stn34:cast1:niskin:5:P66,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.3205969981289,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn34:cast1:niskin:5:P66:Ctot,GoA2019_Stn34:cast1:niskin:5:P66,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,199.754459358738,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn34:cast1:niskin:5:P66:d15N,GoA2019_Stn34:cast1:niskin:5:P66,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.8333819925054,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn34:cast1:niskin:5:P66:Ntot,GoA2019_Stn34:cast1:niskin:5:P66,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,45.7014138927889,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn34:cast1:niskin:5:P67:vol,GoA2019_Stn34:cast1:niskin:5:P67,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn34:cast1:niskin:5:P67:acid,GoA2019_Stn34:cast1:niskin:5:P67,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn34:cast1:niskin:5:P67:d13C,GoA2019_Stn34:cast1:niskin:5:P67,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.2092055491602,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn34:cast1:niskin:5:P67:Ctot,GoA2019_Stn34:cast1:niskin:5:P67,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,165.573718275234,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn34:cast1:niskin:5:P67:d15N,GoA2019_Stn34:cast1:niskin:5:P67,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.82410790652621,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn34:cast1:niskin:5:P67:Ntot,GoA2019_Stn34:cast1:niskin:5:P67,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,35.9588396070815,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn35:cast1:niskin:5:P68:vol,GoA2019_Stn35:cast1:niskin:5:P68,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn35:cast1:niskin:5:P68:acid,GoA2019_Stn35:cast1:niskin:5:P68,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn35:cast1:niskin:5:P68:d13C,GoA2019_Stn35:cast1:niskin:5:P68,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.0305330460576,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn35:cast1:niskin:5:P68:Ctot,GoA2019_Stn35:cast1:niskin:5:P68,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,160.635161764802,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn35:cast1:niskin:5:P68:d15N,GoA2019_Stn35:cast1:niskin:5:P68,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.2207206849112,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn35:cast1:niskin:5:P68:Ntot,GoA2019_Stn35:cast1:niskin:5:P68,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.2440397239016,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn35:cast1:niskin:5:P69:vol,GoA2019_Stn35:cast1:niskin:5:P69,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn35:cast1:niskin:5:P69:acid,GoA2019_Stn35:cast1:niskin:5:P69,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn35:cast1:niskin:5:P69:d13C,GoA2019_Stn35:cast1:niskin:5:P69,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.497023822733,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn35:cast1:niskin:5:P69:Ctot,GoA2019_Stn35:cast1:niskin:5:P69,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,147.438337958806,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn35:cast1:niskin:5:P69:d15N,GoA2019_Stn35:cast1:niskin:5:P69,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.5486509755804,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn35:cast1:niskin:5:P69:Ntot,GoA2019_Stn35:cast1:niskin:5:P69,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,39.7169961114002,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn36:cast1:niskin:5:P70:vol,GoA2019_Stn36:cast1:niskin:5:P70,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn36:cast1:niskin:5:P70:acid,GoA2019_Stn36:cast1:niskin:5:P70,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn36:cast1:niskin:5:P70:d13C,GoA2019_Stn36:cast1:niskin:5:P70,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.2131995760335,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn36:cast1:niskin:5:P70:Ctot,GoA2019_Stn36:cast1:niskin:5:P70,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,169.575975727773,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn36:cast1:niskin:5:P70:d15N,GoA2019_Stn36:cast1:niskin:5:P70,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.458972162036,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn36:cast1:niskin:5:P70:Ntot,GoA2019_Stn36:cast1:niskin:5:P70,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,51.2698998245137,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn36:cast1:niskin:5:P71:vol,GoA2019_Stn36:cast1:niskin:5:P71,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn36:cast1:niskin:5:P71:acid,GoA2019_Stn36:cast1:niskin:5:P71,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn36:cast1:niskin:5:P71:d13C,GoA2019_Stn36:cast1:niskin:5:P71,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.8671140405239,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn36:cast1:niskin:5:P71:Ctot,GoA2019_Stn36:cast1:niskin:5:P71,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,180.485677612565,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn36:cast1:niskin:5:P71:d15N,GoA2019_Stn36:cast1:niskin:5:P71,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.11645530055518,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn36:cast1:niskin:5:P71:Ntot,GoA2019_Stn36:cast1:niskin:5:P71,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,36.125191698518,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn37:cast1:niskin:5:P72:vol,GoA2019_Stn37:cast1:niskin:5:P72,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn37:cast1:niskin:5:P72:acid,GoA2019_Stn37:cast1:niskin:5:P72,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn37:cast1:niskin:5:P72:d13C,GoA2019_Stn37:cast1:niskin:5:P72,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.645906957145,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn37:cast1:niskin:5:P72:Ctot,GoA2019_Stn37:cast1:niskin:5:P72,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,168.639686620387,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn37:cast1:niskin:5:P72:d15N,GoA2019_Stn37:cast1:niskin:5:P72,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.69253992575117,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn37:cast1:niskin:5:P72:Ntot,GoA2019_Stn37:cast1:niskin:5:P72,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.3889532221463,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn37:cast1:niskin:5:P73:vol,GoA2019_Stn37:cast1:niskin:5:P73,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn37:cast1:niskin:5:P73:acid,GoA2019_Stn37:cast1:niskin:5:P73,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn37:cast1:niskin:5:P73:d13C,GoA2019_Stn37:cast1:niskin:5:P73,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.5479096631056,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn37:cast1:niskin:5:P73:Ctot,GoA2019_Stn37:cast1:niskin:5:P73,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,151.065344968368,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn37:cast1:niskin:5:P73:d15N,GoA2019_Stn37:cast1:niskin:5:P73,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.12666457940349,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn37:cast1:niskin:5:P73:Ntot,GoA2019_Stn37:cast1:niskin:5:P73,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,35.6926643237738,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn38:cast1:niskin:5:P74:vol,GoA2019_Stn38:cast1:niskin:5:P74,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn38:cast1:niskin:5:P74:acid,GoA2019_Stn38:cast1:niskin:5:P74,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn38:cast1:niskin:5:P74:d13C,GoA2019_Stn38:cast1:niskin:5:P74,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.0595599582555,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn38:cast1:niskin:5:P74:Ctot,GoA2019_Stn38:cast1:niskin:5:P74,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,152.681161930434,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn38:cast1:niskin:5:P74:d15N,GoA2019_Stn38:cast1:niskin:5:P74,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.48005659765252,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn38:cast1:niskin:5:P74:Ntot,GoA2019_Stn38:cast1:niskin:5:P74,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.422314463214,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn38:cast1:niskin:5:P75:vol,GoA2019_Stn38:cast1:niskin:5:P75,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn38:cast1:niskin:5:P75:acid,GoA2019_Stn38:cast1:niskin:5:P75,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn38:cast1:niskin:5:P75:d13C,GoA2019_Stn38:cast1:niskin:5:P75,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7226040133784,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn38:cast1:niskin:5:P75:Ctot,GoA2019_Stn38:cast1:niskin:5:P75,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,140.396528204595,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn38:cast1:niskin:5:P75:d15N,GoA2019_Stn38:cast1:niskin:5:P75,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.58319200188097,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn38:cast1:niskin:5:P75:Ntot,GoA2019_Stn38:cast1:niskin:5:P75,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,28.8835707820463,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn39:cast1:niskin:5:P76:vol,GoA2019_Stn39:cast1:niskin:5:P76,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn39:cast1:niskin:5:P76:acid,GoA2019_Stn39:cast1:niskin:5:P76,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn39:cast1:niskin:5:P76:d13C,GoA2019_Stn39:cast1:niskin:5:P76,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7615645021219,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn39:cast1:niskin:5:P76:Ctot,GoA2019_Stn39:cast1:niskin:5:P76,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,136.937174196449,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn39:cast1:niskin:5:P76:d15N,GoA2019_Stn39:cast1:niskin:5:P76,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.3921557616821,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn39:cast1:niskin:5:P76:Ntot,GoA2019_Stn39:cast1:niskin:5:P76,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,30.173347602077,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn39:cast1:niskin:5:P77:vol,GoA2019_Stn39:cast1:niskin:5:P77,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn39:cast1:niskin:5:P77:acid,GoA2019_Stn39:cast1:niskin:5:P77,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn39:cast1:niskin:5:P77:d13C,GoA2019_Stn39:cast1:niskin:5:P77,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.3806460359329,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn39:cast1:niskin:5:P77:Ctot,GoA2019_Stn39:cast1:niskin:5:P77,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,139.781436545353,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn39:cast1:niskin:5:P77:d15N,GoA2019_Stn39:cast1:niskin:5:P77,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.17058103831185,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn39:cast1:niskin:5:P77:Ntot,GoA2019_Stn39:cast1:niskin:5:P77,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.7339678996314,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn40:cast1:niskin:5:P78:vol,GoA2019_Stn40:cast1:niskin:5:P78,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn40:cast1:niskin:5:P78:acid,GoA2019_Stn40:cast1:niskin:5:P78,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn40:cast1:niskin:5:P78:d13C,GoA2019_Stn40:cast1:niskin:5:P78,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.3363610411659,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn40:cast1:niskin:5:P78:Ctot,GoA2019_Stn40:cast1:niskin:5:P78,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,167.213985509802,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn40:cast1:niskin:5:P78:d15N,GoA2019_Stn40:cast1:niskin:5:P78,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.84039999087622,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn40:cast1:niskin:5:P78:Ntot,GoA2019_Stn40:cast1:niskin:5:P78,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.9943606284713,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn40:cast1:niskin:5:P79:vol,GoA2019_Stn40:cast1:niskin:5:P79,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn40:cast1:niskin:5:P79:acid,GoA2019_Stn40:cast1:niskin:5:P79,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn40:cast1:niskin:5:P79:d13C,GoA2019_Stn40:cast1:niskin:5:P79,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.1748326441965,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn40:cast1:niskin:5:P79:Ctot,GoA2019_Stn40:cast1:niskin:5:P79,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,170.452388965642,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn40:cast1:niskin:5:P79:d15N,GoA2019_Stn40:cast1:niskin:5:P79,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.8289798218923,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn40:cast1:niskin:5:P79:Ntot,GoA2019_Stn40:cast1:niskin:5:P79,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,23.5427974193548,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn41:cast1:niskin:5:P80:vol,GoA2019_Stn41:cast1:niskin:5:P80,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn41:cast1:niskin:5:P80:acid,GoA2019_Stn41:cast1:niskin:5:P80,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn41:cast1:niskin:5:P80:d13C,GoA2019_Stn41:cast1:niskin:5:P80,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.22432062541,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn41:cast1:niskin:5:P80:Ctot,GoA2019_Stn41:cast1:niskin:5:P80,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,156.511044397011,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn41:cast1:niskin:5:P80:d15N,GoA2019_Stn41:cast1:niskin:5:P80,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.71840549221194,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn41:cast1:niskin:5:P80:Ntot,GoA2019_Stn41:cast1:niskin:5:P80,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,36.7569581020869,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn41:cast1:niskin:5:P81:vol,GoA2019_Stn41:cast1:niskin:5:P81,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
