eventID,measurementRemarks,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,occurrenceID,measurementValueID
IYS:GoA2019_Stn46:bongo:Net2:SS136,NA,weight,7.4,IYS:GoA2019_Stn46:bongo:Net2:SS136:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-236,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SS136:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-236,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SS136:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-236, 
IYS:GoA2019_Stn46:bongo:Net2:SS136,NA,length,13.0,IYS:GoA2019_Stn46:bongo:Net2:SS136:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-236,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:SS137:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-237,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,NA,weight,9.7,IYS:GoA2019_Stn46:bongo:Net2:SS137:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-237,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SS137:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-237,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SS137:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-237, 
IYS:GoA2019_Stn46:bongo:Net2:SS137,NA,length,8.0,IYS:GoA2019_Stn46:bongo:Net2:SS137:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-237,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,individualCount,4,IYS:GoA2019_Stn46:bongo:Net2:SS138:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,minimumLength,30,IYS:GoA2019_Stn46:bongo:Net2:SS138:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,maximumLength,40,IYS:GoA2019_Stn46:bongo:Net2:SS138:maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,weight,35.3,IYS:GoA2019_Stn46:bongo:Net2:SS138:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SS138:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SS138:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-238, 
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,length,"NA",IYS:GoA2019_Stn46:bongo:Net2:SS139:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,individualCount,3,IYS:GoA2019_Stn46:bongo:Net2:SS139:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,minimumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:SS139:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,maximumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:SS139:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,weight,10.2,IYS:GoA2019_Stn46:bongo:Net2:SS139:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Count represents a minimum recorded value,length_type,Size fraction,IYS:GoA2019_Stn46:bongo:Net2:SS139:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,Michael took specimen for collection. Length type: mantle,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:SS140:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-239,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,NA,weight,TBD,IYS:GoA2019_Stn46:bongo:Net2:SS140:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-239,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,NA,length_type,mantle,IYS:GoA2019_Stn46:bongo:Net2:SS140:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-239,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,NA,lifeStage,juvenile,IYS:GoA2019_Stn46:bongo:Net2:SS140:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-239,http://vocab.nerc.ac.uk/collection/S11/current/S1127/
IYS:GoA2019_Stn46:bongo:Net2:SS140,NA,length,8.0,IYS:GoA2019_Stn46:bongo:Net2:SS140:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-239,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:SS141:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-240,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,NA,weight,3.8,IYS:GoA2019_Stn46:bongo:Net2:SS141:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-240,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SS141:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-240,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SS141:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-240, 
IYS:GoA2019_Stn46:bongo:Net2:SS141,NA,length,15.0,IYS:GoA2019_Stn46:bongo:Net2:SS141:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-240,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,length,2.0,IYS:GoA2019_Stn46:bongo:Net2:Z801:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,individualCount,1.0,IYS:GoA2019_Stn46:bongo:Net2:Z801:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,minimumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z801:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,maximumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z801:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,weight,46.6,IYS:GoA2019_Stn46:bongo:Net2:Z801:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,NA,length_type,Size fraction,IYS:GoA2019_Stn46:bongo:Net2:Z801:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,length,1.0,IYS:GoA2019_Stn46:bongo:Net2:Z802:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,individualCount,1.0,IYS:GoA2019_Stn46:bongo:Net2:Z802:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,minimumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z802:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,maximumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z802:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,weight,63.8,IYS:GoA2019_Stn46:bongo:Net2:Z802:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,NA,length_type,Size fraction,IYS:GoA2019_Stn46:bongo:Net2:Z802:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,length,0.5,IYS:GoA2019_Stn46:bongo:Net2:Z803:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,individualCount,1.0,IYS:GoA2019_Stn46:bongo:Net2:Z803:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,minimumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z803:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,maximumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z803:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,weight,126.0,IYS:GoA2019_Stn46:bongo:Net2:Z803:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,NA,length_type,Size fraction,IYS:GoA2019_Stn46:bongo:Net2:Z803:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,length,0.25,IYS:GoA2019_Stn46:bongo:Net2:Z804:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,individualCount,1.0,IYS:GoA2019_Stn46:bongo:Net2:Z804:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,minimumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z804:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,maximumLength,NA,IYS:GoA2019_Stn46:bongo:Net2:Z804:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,weight,157.6,IYS:GoA2019_Stn46:bongo:Net2:Z804:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,NA,length_type,Size fraction,IYS:GoA2019_Stn46:bongo:Net2:Z804:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,Length type: OA,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:ZL01:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-241,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,NA,weight,112.2,IYS:GoA2019_Stn46:bongo:Net2:ZL01:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-241,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,NA,length_type,OA,IYS:GoA2019_Stn46:bongo:Net2:ZL01:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-241,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:ZL01:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-241, 
IYS:GoA2019_Stn46:bongo:Net2:ZL01,NA,length,98.0,IYS:GoA2019_Stn46:bongo:Net2:ZL01:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-241,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,NA,individualCount,1,IYS:GoA2019_Stn47:bongo:Net1:SS145:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn47:bongo:Net1:SS145:zoop_occ-242,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,NA,weight,TBD,IYS:GoA2019_Stn47:bongo:Net1:SS145:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn47:bongo:Net1:SS145:zoop_occ-242,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,NA,length_type,total,IYS:GoA2019_Stn47:bongo:Net1:SS145:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn47:bongo:Net1:SS145:zoop_occ-242,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,NA,length,12.0,IYS:GoA2019_Stn47:bongo:Net1:SS145:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn47:bongo:Net1:SS145:zoop_occ-242,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,length,2.0,IYS:GoA2019_Stn47:bongo:Net2:Z805:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,individualCount,1.0,IYS:GoA2019_Stn47:bongo:Net2:Z805:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,minimumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z805:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,maximumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z805:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,weight,TBD,IYS:GoA2019_Stn47:bongo:Net2:Z805:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,NA,length_type,Size fraction,IYS:GoA2019_Stn47:bongo:Net2:Z805:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,length,1.0,IYS:GoA2019_Stn47:bongo:Net2:Z806:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,individualCount,1.0,IYS:GoA2019_Stn47:bongo:Net2:Z806:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,minimumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z806:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,maximumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z806:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,weight,TBD,IYS:GoA2019_Stn47:bongo:Net2:Z806:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,NA,length_type,Size fraction,IYS:GoA2019_Stn47:bongo:Net2:Z806:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,length,0.5,IYS:GoA2019_Stn47:bongo:Net2:Z807:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,individualCount,1.0,IYS:GoA2019_Stn47:bongo:Net2:Z807:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,minimumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z807:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,maximumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z807:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,weight,TBD,IYS:GoA2019_Stn47:bongo:Net2:Z807:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,NA,length_type,Size fraction,IYS:GoA2019_Stn47:bongo:Net2:Z807:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,length,0.25,IYS:GoA2019_Stn47:bongo:Net2:Z808:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,individualCount,1.0,IYS:GoA2019_Stn47:bongo:Net2:Z808:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,minimumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z808:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,maximumLength,NA,IYS:GoA2019_Stn47:bongo:Net2:Z808:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,weight,TBD,IYS:GoA2019_Stn47:bongo:Net2:Z808:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,NA,length_type,Size fraction,IYS:GoA2019_Stn47:bongo:Net2:Z808:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn48:bongo:Net2:Z809,NA,length,4.0,IYS:GoA2019_Stn48:bongo:Net2:Z809:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn48:bongo:Net2:Z809,NA,individualCount,1.0,IYS:GoA2019_Stn48:bongo:Net2:Z809:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn48:bongo:Net2:Z809,NA,minimumLength,NA,IYS:GoA2019_Stn48:bongo:Net2:Z809:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
