occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020_Stn8:trawl:occ-51,IYS:GoA2020_Stn8:trawl:occ-51-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-51,IYS:GoA2020_Stn8:trawl:occ-51-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.038,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-52,IYS:GoA2020_Stn8:trawl:occ-52-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-52,IYS:GoA2020_Stn8:trawl:occ-52-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.014,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-53,IYS:GoA2020_Stn8:trawl:occ-53-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-53,IYS:GoA2020_Stn8:trawl:occ-53-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.012,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-54,IYS:GoA2020_Stn8:trawl:occ-54-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,10,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-54,IYS:GoA2020_Stn8:trawl:occ-54-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.003,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-55,IYS:GoA2020_Stn8:trawl:occ-55-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-55,IYS:GoA2020_Stn8:trawl:occ-55-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.005,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-56,IYS:GoA2020_Stn8:trawl:occ-56-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,454,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,volume estimate
IYS:GoA2020_Stn8:trawl:occ-56,IYS:GoA2020_Stn8:trawl:occ-56-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.422,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-57,IYS:GoA2020_Stn8:trawl:occ-57-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,253,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,volume estimate
IYS:GoA2020_Stn8:trawl:occ-57,IYS:GoA2020_Stn8:trawl:occ-57-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.481,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-58,IYS:GoA2020_Stn8:trawl:occ-58-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-58,IYS:GoA2020_Stn8:trawl:occ-58-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.079,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-59,IYS:GoA2020_Stn8:trawl:occ-59-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-59,IYS:GoA2020_Stn8:trawl:occ-59-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.008,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-60,IYS:GoA2020_Stn8:trawl:occ-60-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-60,IYS:GoA2020_Stn8:trawl:occ-60-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.004,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-61,IYS:GoA2020_Stn8:trawl:occ-61-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-61,IYS:GoA2020_Stn8:trawl:occ-61-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.684,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-62,IYS:GoA2020_Stn8:trawl:occ-62-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,177,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-62,IYS:GoA2020_Stn8:trawl:occ-62-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.078,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-63,IYS:GoA2020_Stn8:trawl:occ-63-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn8:trawl:occ-63,IYS:GoA2020_Stn8:trawl:occ-63-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn8:trawl:occ-64,IYS:GoA2020_Stn8:trawl:occ-64-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn8:trawl:occ-64,IYS:GoA2020_Stn8:trawl:occ-64-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.024,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn8:trawl:occ-65,IYS:GoA2020_Stn8:trawl:occ-65-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn8:trawl:occ-65,IYS:GoA2020_Stn8:trawl:occ-65-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn9:trawl:occ-66,IYS:GoA2020_Stn9:trawl:occ-66-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn9:trawl:occ-66,IYS:GoA2020_Stn9:trawl:occ-66-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.506,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn9:trawl:occ-67,IYS:GoA2020_Stn9:trawl:occ-67-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn9:trawl:occ-67,IYS:GoA2020_Stn9:trawl:occ-67-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.568,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn9:trawl:occ-68,IYS:GoA2020_Stn9:trawl:occ-68-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,292,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,estimate - unknown method
IYS:GoA2020_Stn9:trawl:occ-68,IYS:GoA2020_Stn9:trawl:occ-68-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.7,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn9:trawl:occ-69,IYS:GoA2020_Stn9:trawl:occ-69-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn9:trawl:occ-69,IYS:GoA2020_Stn9:trawl:occ-69-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn10:trawl:occ-70,IYS:GoA2020_Stn10:trawl:occ-70-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,78,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-70,IYS:GoA2020_Stn10:trawl:occ-70-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.256,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-71,IYS:GoA2020_Stn10:trawl:occ-71-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn10:trawl:occ-71,IYS:GoA2020_Stn10:trawl:occ-71-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.183,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-72,IYS:GoA2020_Stn10:trawl:occ-72-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-72,IYS:GoA2020_Stn10:trawl:occ-72-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.116,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-73,IYS:GoA2020_Stn10:trawl:occ-73-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn10:trawl:occ-73,IYS:GoA2020_Stn10:trawl:occ-73-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.146,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-74,IYS:GoA2020_Stn10:trawl:occ-74-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn10:trawl:occ-74,IYS:GoA2020_Stn10:trawl:occ-74-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4.152,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-75,IYS:GoA2020_Stn10:trawl:occ-75-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn10:trawl:occ-75,IYS:GoA2020_Stn10:trawl:occ-75-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.468,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-76,IYS:GoA2020_Stn10:trawl:occ-76-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,55,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-76,IYS:GoA2020_Stn10:trawl:occ-76-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.362,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-77,IYS:GoA2020_Stn10:trawl:occ-77-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-77,IYS:GoA2020_Stn10:trawl:occ-77-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.004,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-78,IYS:GoA2020_Stn10:trawl:occ-78-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-78,IYS:GoA2020_Stn10:trawl:occ-78-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn10:trawl:occ-79,IYS:GoA2020_Stn10:trawl:occ-79-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-79,IYS:GoA2020_Stn10:trawl:occ-79-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.176,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-80,IYS:GoA2020_Stn10:trawl:occ-80-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn10:trawl:occ-80,IYS:GoA2020_Stn10:trawl:occ-80-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.561,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-81,IYS:GoA2020_Stn10:trawl:occ-81-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,97,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-81,IYS:GoA2020_Stn10:trawl:occ-81-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.065,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-82,IYS:GoA2020_Stn10:trawl:occ-82-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-82,IYS:GoA2020_Stn10:trawl:occ-82-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.021,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-83,IYS:GoA2020_Stn10:trawl:occ-83-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1203,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,volume estimate
IYS:GoA2020_Stn10:trawl:occ-83,IYS:GoA2020_Stn10:trawl:occ-83-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2.214,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn10:trawl:occ-84,IYS:GoA2020_Stn10:trawl:occ-84-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn10:trawl:occ-84,IYS:GoA2020_Stn10:trawl:occ-84-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.051,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-85,IYS:GoA2020_Stn11:trawl:occ-85-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn11:trawl:occ-85,IYS:GoA2020_Stn11:trawl:occ-85-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.795,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-86,IYS:GoA2020_Stn11:trawl:occ-86-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn11:trawl:occ-86,IYS:GoA2020_Stn11:trawl:occ-86-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.111,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-87,IYS:GoA2020_Stn11:trawl:occ-87-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn11:trawl:occ-87,IYS:GoA2020_Stn11:trawl:occ-87-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.796,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-88,IYS:GoA2020_Stn11:trawl:occ-88-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-88,IYS:GoA2020_Stn11:trawl:occ-88-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.006,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-89,IYS:GoA2020_Stn11:trawl:occ-89-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,11,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-89,IYS:GoA2020_Stn11:trawl:occ-89-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.046,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-90,IYS:GoA2020_Stn11:trawl:occ-90-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-90,IYS:GoA2020_Stn11:trawl:occ-90-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn11:trawl:occ-91,IYS:GoA2020_Stn11:trawl:occ-91-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-91,IYS:GoA2020_Stn11:trawl:occ-91-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn11:trawl:occ-92,IYS:GoA2020_Stn11:trawl:occ-92-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-92,IYS:GoA2020_Stn11:trawl:occ-92-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.11,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-93,IYS:GoA2020_Stn11:trawl:occ-93-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,55,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-93,IYS:GoA2020_Stn11:trawl:occ-93-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.038,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-94,IYS:GoA2020_Stn11:trawl:occ-94-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-94,IYS:GoA2020_Stn11:trawl:occ-94-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.012,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn11:trawl:occ-95,IYS:GoA2020_Stn11:trawl:occ-95-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,362,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn11:trawl:occ-95,IYS:GoA2020_Stn11:trawl:occ-95-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.587,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn12:trawl:occ-96,IYS:GoA2020_Stn12:trawl:occ-96-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn12:trawl:occ-96,IYS:GoA2020_Stn12:trawl:occ-96-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.787,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn12:trawl:occ-97,IYS:GoA2020_Stn12:trawl:occ-97-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn12:trawl:occ-97,IYS:GoA2020_Stn12:trawl:occ-97-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,NA
IYS:GoA2020_Stn13:trawl:occ-98,IYS:GoA2020_Stn13:trawl:occ-98-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,43,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn13:trawl:occ-98,IYS:GoA2020_Stn13:trawl:occ-98-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.242,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn13:trawl:occ-99,IYS:GoA2020_Stn13:trawl:occ-99-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2020_Stn13:trawl:occ-99,IYS:GoA2020_Stn13:trawl:occ-99-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.916,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
IYS:GoA2020_Stn13:trawl:occ-100,IYS:GoA2020_Stn13:trawl:occ-100-individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020_Stn13:trawl:occ-100,IYS:GoA2020_Stn13:trawl:occ-100-biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.086,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,total
