eventID,occurrenceID,occurrenceStatus,organismQuantity,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:371,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:372,present,16,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:373,present,18,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,larvae
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:374,present,NA,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:375,present,7,Citharichthys sordidus,urn:lsid:marinespecies.org:taxname:275694,"(Girard, 1854)",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,larvae
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:376,present,10,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,"(Lockington, 1879)",accepted,Species,126118,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,larvae
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:377,present,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",accepted,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:378,present,12,Sebastes,urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",accepted,Genus,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,larvae
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:379,present,16,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:380,present,2,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,"Hoyle, 1886",accepted,Family,1454593,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,NA,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:381,present,6,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:382,present,1,Thalassenchelys coheni,urn:lsid:marinespecies.org:taxname:282952,"Castle & Raju, 1975",accepted,Species,271072,Animalia,Chordata,Actinopterygii,Anguilliformes,Colocongridae,Thalassenchelys,larvae
IYS:GoA2020_Stn50:trawl,IYS:GoA2020_Stn50:trawl:occ:383,present,1,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:384,present,1,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:385,present,4,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:386,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:387,present,801,Ammodytes hexapterus,urn:lsid:marinespecies.org:taxname:254510,"Pallas, 1814",accepted,Species,125909,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:388,present,38,Citharichthys sordidus,urn:lsid:marinespecies.org:taxname:275694,"(Girard, 1854)",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,larvae
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:389,present,134,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,larvae
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:390,present,57,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,"(Phipps, 1774)",accepted,Species,137793,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:391,present,NA,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:392,present,210,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,accepted,Superclass,1828,Animalia,Chordata,NA,NA,NA,NA,eggs
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:393,present,1336,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:394,present,2,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:395,present,NA,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:396,present,6793,Sebastes,urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",accepted,Genus,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,NA
IYS:GoA2020_Stn51:trawl,IYS:GoA2020_Stn51:trawl:occ:397,present,343,Sebastes,urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",accepted,Genus,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:398,present,NA,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:399,present,NA,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:400,present,1,Aurelia,urn:lsid:marinespecies.org:taxname:135263,"Lamarck, 1816",accepted,Genus,1393118,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:401,present,1,Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,"Jordan & Gilbert, 1882",accepted,Species,158786,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,larvae
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:402,present,32,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,"(Phipps, 1774)",accepted,Species,137793,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:403,present,423,Pleuronectiformes,urn:lsid:marinespecies.org:taxname:10331,NA,accepted,Order,10194,Animalia,Chordata,Actinopterygii,Pleuronectiformes,NA,NA,larvae
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:404,present,NA,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,"Brandt, 1835",accepted,Species,135266,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,egg
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:405,present,98,Sebastes,urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",accepted,Genus,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,larvae
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:406,present,98,Sebastes,urn:lsid:marinespecies.org:taxname:126175,"Cuvier, 1829",accepted,Genus,154407,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,larvae
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:407,present,7,Clupea pallasii,urn:lsid:marinespecies.org:taxname:151159,"Valenciennes, 1847",accepted,Species,125716,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:408,present,2113,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:409,present,24,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:410,present,343,Doryteuthis opalescens,urn:lsid:marinespecies.org:taxname:574540,"(Berry, 1911)",alternate representation,Species,410349,Animalia,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,NA
IYS:GoA2020_Stn52:trawl,IYS:GoA2020_Stn52:trawl:occ:411,present,1,Trichodon trichodon,urn:lsid:marinespecies.org:taxname:283043,"(Tilesius, 1813)",accepted,Species,271138,Animalia,Chordata,Actinopterygii,Perciformes,Trichodontidae,Trichodon,NA
