eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceRemarks
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:602,present,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,2,"Wolfenden, 1905",Species,accepted,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:603,present,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,3,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:604,present,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,1,"(Claus, 1863)",Species,alternate representation,C6,M,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:605,present,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,3,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:606,present,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,1,"Boeck, 1865",Genus,accepted,C4,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:607,present,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,1,"Giesbrecht in Giesbrecht & Schmeil, 1898",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:608,present,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,1,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:609,present,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,12,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:610,present,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,1,"Frost, 1989",Species,accepted,C6,M,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:611,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,8,"Boeck, 1872",Genus,accepted,C5,F,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:612,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,3,"Boeck, 1872",Genus,accepted,C5,M,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:613,present,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C4,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:614,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C6,M,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:615,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,7,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:616,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,6,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:617,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,1,"(Brady, 1883)",Species,accepted,C4,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:618,present,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,"Eschscholtz, 1829",Order,accepted,larval colony,NA,19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:619,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,3,"(Stebbing, 1888)",Species,accepted,<1mm,NA,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:620,present, ,NA,1,NA,NA,NA,trochophore,NA,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:621,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,1,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:622,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,2,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:623,present,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,16,"Bronn, 1862",Family,accepted,NA,NA,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:624,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,97,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:625,present,Hormiphora,urn:lsid:marinespecies.org:taxname:106344,1,"L. Agassiz, 1860",Genus,accepted,NA,NA,106324,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:626,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,28,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:6,IYS:GoA2020_Stn:6:bongo_occ:627,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,40,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:628,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,32,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:629,present,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,1,"Bronn, 1862",Family,accepted,NA,NA,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:630,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:631,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,30,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:632,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,3,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:633,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,132,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:634,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,19,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:635,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,83,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:636,present,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,16,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:637,present,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C6,M,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:638,present,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,2,"(Esterly, 1913)",Species,accepted,C5,M,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:639,present,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C6,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:640,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,237,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:641,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,3,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:642,present,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",Species,accepted,larva,NA,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:643,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,NA,F,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:644,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,2,"(Stebbing, 1888)",Species,accepted,NA,M,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:645,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,5,"Nemoto, 1963",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:646,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,2,"Brandt, 1851",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:647,present,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,8,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:648,present,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,2,"Bradford, 1971",Species,accepted,C5,F,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:649,present,Atlanta,urn:lsid:marinespecies.org:taxname:137687,21,"Lesueur, 1817",Genus,accepted,NA,NA,22990,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:650,present,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,1,"Frost, 1974",Species,accepted,C4,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:651,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,9,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:652,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,15,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:653,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,6,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:654,present,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,7,"Giesbrecht, 1888",Species,accepted,C6,F,104193,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Calocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:655,present,Candacia bipinnata,urn:lsid:marinespecies.org:taxname:104475,1,"(Giesbrecht, 1889)",Species,accepted,C6,F,104157,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:656,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,3,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:657,present,Chiridius,urn:lsid:marinespecies.org:taxname:104117,1,"Giesbrecht, 1893",Genus,accepted,C4,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Chiridius,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:658,present,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,5,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:659,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,1,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:660,present,Copepoda,urn:lsid:marinespecies.org:taxname:1080,5,"Milne Edwards, 1840",Subclass,accepted,nauplius,NA,889925,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:661,present,Ctenocalanus,urn:lsid:marinespecies.org:taxname:104162,2,"Giesbrecht, 1888",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:662,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,3,"Giesbrecht, 1888",Species,accepted,C6,M,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:663,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,37,"Giesbrecht, 1888",Species,accepted,C5,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:664,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,20,"Giesbrecht, 1888",Species,accepted,C6,F,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:665,present,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,8,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:666,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,3,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:667,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,9,"Dana, 1852",Genus,accepted,C1,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:668,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,6,"Dana, 1852",Genus,accepted,C2,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:669,present,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,2,"Dana, 1852",Genus,accepted,C3,NA,104085,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:670,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,8,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:671,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,4,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:672,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,6,"Dana, 1852",Family,accepted,furcillia,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:673,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,11,"Dana, 1852",Family,accepted,nauplius,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:674,present,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,2,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:675,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,1,"Campbell, 1930",Species,unaccepted,C4,NA,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:676,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,1,"(Wolfenden, 1905)",Species,unaccepted,C4,NA,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:677,present,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:678,present,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,2,"Dana, 1853",Family,accepted,<0.5mm,NA,345822,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:679,present,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,1,"(Giesbrecht, 1889)",Species,accepted,C5,NA,104179,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:680,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,7,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:681,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,"(Claus, 1863)",Species,accepted,C5,F,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:682,present,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,"(Claus, 1863)",Species,accepted,C6,F,104183,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:683,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,5,"Bradford & Jillett, 1974",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:684,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,7,"Bradford & Jillett, 1974",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:685,present,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,1,"Bradford & Jillett, 1974",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:686,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,8,"(Dana, 1849)",Species,accepted,C4,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:687,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,6,"(Dana, 1849)",Species,accepted,C5,NA,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:688,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,4,"(Dana, 1849)",Species,accepted,C6,F,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:689,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,"(Dana, 1849)",Species,accepted,C6,M,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:690,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,12,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:691,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,16,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:692,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,7,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:693,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,7,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:694,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,6,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:7,IYS:GoA2020_Stn:7:bongo_occ:695,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,3,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
