measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,37.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,4.377104377,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,594,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,26,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,2.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-pr2:Mass,Mass,NA,7.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:1-pr3:Mass,Mass,NA,15.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,2.336217553,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,41.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,4.672435105,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,809,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,37.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn10:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,37.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.00841144,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,48.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.025234319,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1387,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0.35,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,0.05,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,0.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.044191919,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,53.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.132575758,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1584,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,0.63,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,1.47,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.897177419,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.794354839,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,496,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,8.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.277365032,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.832095097,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,673,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,5.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,5.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.224129709,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,41.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.672389127,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,699,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-p:Stomachs examined,Stomachs examined, ,3,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-pr1:Mass,Mass,NA,2.82,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-pr2:Mass,Mass,NA,0.47,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus nerka:2-pr3:Mass,Mass,NA,1.41,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.141800247,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,71.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.141800247,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4866,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,6.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn11:trawl1:Oncorhynchus tschawytscha:1-pr1:Mass,Mass,NA,6.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.34673913,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,26.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,6.733695652,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,184,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.96,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,12.39,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.48,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,1.24,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-pr3:Mass,Mass,NA,2.85,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-pr4:Mass,Mass,NA,0.62,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:1-pr5:Mass,Mass,NA,1.24,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.521920668,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.521920668,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,479,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0.85,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,0.75,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,0.05,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:2-pr3:Mass,Mass,NA,0.85,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,814,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.948503827,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,52.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.948503827,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1437,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,28,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn12:trawl1:Oncorhynchus keta:4-pr1:Mass,Mass,NA,28,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.379897785,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.379897785,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,587,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,1.62,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1-pr2:Mass,Mass,NA,6.48,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.132219903,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,52.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.132219903,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1437,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn13:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.810473815,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,42.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.810473815,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,802,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,6.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
