eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,organismQuantityType,scientificNameAuthorship,taxonomicRank,taxonomicStatus,kingdom,phylum,class,order,family,genus,basisOfRecord,associatedTaxa
IYS:GoA2019_Stn49:trawl,IYS:GoA2019_Stn49:trawl:Oncorhynchus nerka:1-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn51:trawl,IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn51:trawl,IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-pr1,present,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,NA,NA,Superclass,accepted,Animalia,Chordata,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn51:trawl,IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-pr2,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,NA,NA,"Latreille, 1823",Genus,accepted,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn51:trawl,IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-pr3,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,NA,NA,"Nemoto, 1963",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn51:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus kisutch:1-pr1,present,Cephalopoda,urn:lsid:marinespecies.org:taxname:11707,NA,NA,"Cuvier, 1795",Class,accepted,Animalia,Mollusca,Cephalopoda,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn52:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus nerka:3-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus nerka:4-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn52:trawl,IYS:GoA2019_Stn52:trawl:Oncorhynchus nerka:4-pr2,present,Okutania anonycha,urn:lsid:marinespecies.org:taxname:1468871,NA,NA,"(Pearcy & Voss, 1963)",Species,unaccepted,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn52:trawl:Oncorhynchus nerka:4-p"""
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus kisutch:1-pr1,present,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,NA,NA,Superclass,accepted,Animalia,Chordata,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn54:trawl:Oncorhynchus kisutch:1-p"""
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:2-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:2-pr2,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,NA,NA,"(Phipps, 1774)",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:2-p"""
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:3-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,2,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:3-pr3,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,NA,NA,"Hansen, 1911",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:3-p"""
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:3-pr4,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,NA,NA,"(Phipps, 1774)",Species,accepted,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:3-p"""
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:4-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:5-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn54:trawl,IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:5-pr5,present,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,NA,NA,"Mertens, 1830",Genus,accepted,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn54:trawl:Oncorhynchus nerka:5-p"""
IYS:GoA2019_Stn58:trawl,IYS:GoA2019_Stn58:trawl:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn59:trawl,IYS:GoA2019_Stn59:trawl:Oncorhynchus keta:1-pr1,present,Coelenterata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn59:trawl:Oncorhynchus keta:1-p"""
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,stomachs,"(Walbaum, 1792)",Species,accepted,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,
IYS:GoA2019_Stn60:trawl,IYS:GoA2019_Stn60:trawl:Oncorhynchus kisutch:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,NA,NA,"Holmes, 1900",Species,accepted,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,"""prey of"" : ""IYS:GoA2019_Stn60:trawl:Oncorhynchus kisutch:1-p"""
