eventID,occurrenceID,occurrenceStatus,organismQuantity,organismQuantityType,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,identificationQualifier
IYS:GoA2020_Stn4:trawl:sample:1328,IYS:GoA2020_Stn4:trawl:sample:1328:occ-1328,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1329,IYS:GoA2020_Stn4:trawl:sample:1329:occ-1329,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1330,IYS:GoA2020_Stn4:trawl:sample:1330:occ-1330,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1331,IYS:GoA2020_Stn4:trawl:sample:1331:occ-1331,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1332,IYS:GoA2020_Stn4:trawl:sample:1332:occ-1332,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1333,IYS:GoA2020_Stn4:trawl:sample:1333:occ-1333,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1334,IYS:GoA2020_Stn4:trawl:sample:1334:occ-1334,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1335,IYS:GoA2020_Stn4:trawl:sample:1335:occ-1335,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1336,IYS:GoA2020_Stn4:trawl:sample:1336:occ-1336,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1337,IYS:GoA2020_Stn4:trawl:sample:1337:occ-1337,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1338,IYS:GoA2020_Stn4:trawl:sample:1338:occ-1338,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1339,IYS:GoA2020_Stn4:trawl:sample:1339:occ-1339,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1340,IYS:GoA2020_Stn4:trawl:sample:1340:occ-1340,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1341,IYS:GoA2020_Stn4:trawl:sample:1341:occ-1341,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1342,IYS:GoA2020_Stn4:trawl:sample:1342:occ-1342,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1343,IYS:GoA2020_Stn4:trawl:sample:1343:occ-1343,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1344,IYS:GoA2020_Stn4:trawl:sample:1344:occ-1344,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1345,IYS:GoA2020_Stn4:trawl:sample:1345:occ-1345,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1346,IYS:GoA2020_Stn4:trawl:sample:1346:occ-1346,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1347,IYS:GoA2020_Stn4:trawl:sample:1347:occ-1347,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1348,IYS:GoA2020_Stn4:trawl:sample:1348:occ-1348,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1349,IYS:GoA2020_Stn4:trawl:sample:1349:occ-1349,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1350,IYS:GoA2020_Stn4:trawl:sample:1350:occ-1350,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1351,IYS:GoA2020_Stn4:trawl:sample:1351:occ-1351,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1352,IYS:GoA2020_Stn4:trawl:sample:1352:occ-1352,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1353,IYS:GoA2020_Stn4:trawl:sample:1353:occ-1353,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1354,IYS:GoA2020_Stn4:trawl:sample:1354:occ-1354,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1355,IYS:GoA2020_Stn4:trawl:sample:1355:occ-1355,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1356,IYS:GoA2020_Stn4:trawl:sample:1356:occ-1356,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1357,IYS:GoA2020_Stn4:trawl:sample:1357:occ-1357,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1358,IYS:GoA2020_Stn4:trawl:sample:1358:occ-1358,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1359,IYS:GoA2020_Stn4:trawl:sample:1359:occ-1359,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1360,IYS:GoA2020_Stn4:trawl:sample:1360:occ-1360,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1361,IYS:GoA2020_Stn4:trawl:sample:1361:occ-1361,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1362,IYS:GoA2020_Stn4:trawl:sample:1362:occ-1362,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1363,IYS:GoA2020_Stn4:trawl:sample:1363:occ-1363,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1364,IYS:GoA2020_Stn4:trawl:sample:1364:occ-1364,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1365,IYS:GoA2020_Stn4:trawl:sample:1365:occ-1365,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1366,IYS:GoA2020_Stn4:trawl:sample:1366:occ-1366,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1367,IYS:GoA2020_Stn4:trawl:sample:1367:occ-1367,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1368,IYS:GoA2020_Stn4:trawl:sample:1368:occ-1368,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1369,IYS:GoA2020_Stn4:trawl:sample:1369:occ-1369,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1370,IYS:GoA2020_Stn4:trawl:sample:1370:occ-1370,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1371,IYS:GoA2020_Stn4:trawl:sample:1371:occ-1371,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1372,IYS:GoA2020_Stn4:trawl:sample:1372:occ-1372,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1373,IYS:GoA2020_Stn4:trawl:sample:1373:occ-1373,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1374,IYS:GoA2020_Stn4:trawl:sample:1374:occ-1374,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1375,IYS:GoA2020_Stn4:trawl:sample:1375:occ-1375,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1376,IYS:GoA2020_Stn4:trawl:sample:1376:occ-1376,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1377,IYS:GoA2020_Stn4:trawl:sample:1377:occ-1377,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1378,IYS:GoA2020_Stn4:trawl:sample:1378:occ-1378,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1379,IYS:GoA2020_Stn4:trawl:sample:1379:occ-1379,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1380,IYS:GoA2020_Stn4:trawl:sample:1380:occ-1380,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1381,IYS:GoA2020_Stn4:trawl:sample:1381:occ-1381,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1382,IYS:GoA2020_Stn4:trawl:sample:1382:occ-1382,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1383,IYS:GoA2020_Stn4:trawl:sample:1383:occ-1383,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1384,IYS:GoA2020_Stn4:trawl:sample:1384:occ-1384,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1385,IYS:GoA2020_Stn4:trawl:sample:1385:occ-1385,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1386,IYS:GoA2020_Stn4:trawl:sample:1386:occ-1386,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1387,IYS:GoA2020_Stn4:trawl:sample:1387:occ-1387,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl:sample:1388,IYS:GoA2020_Stn4:trawl:sample:1388:occ-1388,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-29,present,2,individuals,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-30,present,NA,individuals,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",accepted,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-31,present,186,individuals,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,"McGowan & Okutani, 1968",alternate representation,Species,137931,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-32,present,8,individuals,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,"(Sasaki, 1923)",unaccepted,Species,1468831,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-33,present,1,individuals,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,"Okada, 1927",accepted,Species,138291,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-34,present,18,individuals,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,"(A. E. Verrill, 1880)",accepted,Species,137873,Animalia,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-35,present,16,individuals,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,"Eigenmann & Eigenmann, 1890",accepted,Species,125819,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-36,present,1,individuals,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,"(Schmidt, 1938)",accepted,Species,269707,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-37,present,62,individuals,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,"(Eigenmann & Eigenmann, 1890)",accepted,Species,254362,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-38,present,2,individuals,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,"(Eigenmann & Eigenmann, 1889)",accepted,Species,125833,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Symbolophorus,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:occ-39,present,59,individuals,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
