occurrenceID,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID
IYS:GoA2019_Stn1:bongo_occ:23,sex,NA,IYS:GoA2019_Stn1:bongo_occ:23:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:23,ind_counted,1,IYS:GoA2019_Stn1:bongo_occ:23:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:23,ind_total,16,IYS:GoA2019_Stn1:bongo_occ:23:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:23,abund_m3_flow_est,0.3773584906,IYS:GoA2019_Stn1:bongo_occ:23:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:23,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn1:bongo_occ:23:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:24,stage,NA,IYS:GoA2019_Stn1:bongo_occ:24:stage, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:24,sex,NA,IYS:GoA2019_Stn1:bongo_occ:24:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:24,ind_counted,21,IYS:GoA2019_Stn1:bongo_occ:24:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:24,ind_total,336,IYS:GoA2019_Stn1:bongo_occ:24:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:24,abund_m3_flow_est,7.924528302,IYS:GoA2019_Stn1:bongo_occ:24:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:24,abund_m3_depth_est,6.844571196,IYS:GoA2019_Stn1:bongo_occ:24:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:25,stage,C4,IYS:GoA2019_Stn1:bongo_occ:25:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn1:bongo_occ:25,sex,NA,IYS:GoA2019_Stn1:bongo_occ:25:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:25,ind_counted,9,IYS:GoA2019_Stn1:bongo_occ:25:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:25,ind_total,144,IYS:GoA2019_Stn1:bongo_occ:25:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:25,abund_m3_flow_est,3.396226415,IYS:GoA2019_Stn1:bongo_occ:25:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:25,abund_m3_depth_est,2.933387655,IYS:GoA2019_Stn1:bongo_occ:25:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:26,stage,C5,IYS:GoA2019_Stn1:bongo_occ:26:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn1:bongo_occ:26,sex,NA,IYS:GoA2019_Stn1:bongo_occ:26:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:26,ind_counted,3,IYS:GoA2019_Stn1:bongo_occ:26:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:26,ind_total,48,IYS:GoA2019_Stn1:bongo_occ:26:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:26,abund_m3_flow_est,1.132075472,IYS:GoA2019_Stn1:bongo_occ:26:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:26,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn1:bongo_occ:26:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:27,stage,C6,IYS:GoA2019_Stn1:bongo_occ:27:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:27,sex,M,IYS:GoA2019_Stn1:bongo_occ:27:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn1:bongo_occ:27,ind_counted,1,IYS:GoA2019_Stn1:bongo_occ:27:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:27,ind_total,16,IYS:GoA2019_Stn1:bongo_occ:27:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:27,abund_m3_flow_est,0.3773584906,IYS:GoA2019_Stn1:bongo_occ:27:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:27,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn1:bongo_occ:27:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:28,stage,C2,IYS:GoA2019_Stn1:bongo_occ:28:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S117/
IYS:GoA2019_Stn1:bongo_occ:28,sex,NA,IYS:GoA2019_Stn1:bongo_occ:28:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:28,ind_counted,14,IYS:GoA2019_Stn1:bongo_occ:28:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:28,ind_total,224,IYS:GoA2019_Stn1:bongo_occ:28:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:28,abund_m3_flow_est,5.283018868,IYS:GoA2019_Stn1:bongo_occ:28:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:28,abund_m3_depth_est,4.563047464,IYS:GoA2019_Stn1:bongo_occ:28:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:29,stage,C3,IYS:GoA2019_Stn1:bongo_occ:29:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S118/
IYS:GoA2019_Stn1:bongo_occ:29,sex,NA,IYS:GoA2019_Stn1:bongo_occ:29:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:29,ind_counted,8,IYS:GoA2019_Stn1:bongo_occ:29:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:29,ind_total,128,IYS:GoA2019_Stn1:bongo_occ:29:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:29,abund_m3_flow_est,3.018867925,IYS:GoA2019_Stn1:bongo_occ:29:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:29,abund_m3_depth_est,2.607455694,IYS:GoA2019_Stn1:bongo_occ:29:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:30,stage,C1,IYS:GoA2019_Stn1:bongo_occ:30:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/
IYS:GoA2019_Stn1:bongo_occ:30,sex,NA,IYS:GoA2019_Stn1:bongo_occ:30:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:30,ind_counted,1,IYS:GoA2019_Stn1:bongo_occ:30:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:30,ind_total,16,IYS:GoA2019_Stn1:bongo_occ:30:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:30,abund_m3_flow_est,0.3773584906,IYS:GoA2019_Stn1:bongo_occ:30:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:30,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn1:bongo_occ:30:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:31,stage,NA,IYS:GoA2019_Stn1:bongo_occ:31:stage, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:31,sex,NA,IYS:GoA2019_Stn1:bongo_occ:31:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:31,ind_counted,21,IYS:GoA2019_Stn1:bongo_occ:31:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:31,ind_total,336,IYS:GoA2019_Stn1:bongo_occ:31:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:31,abund_m3_flow_est,7.924528302,IYS:GoA2019_Stn1:bongo_occ:31:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:31,abund_m3_depth_est,6.844571196,IYS:GoA2019_Stn1:bongo_occ:31:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:32,stage,NA,IYS:GoA2019_Stn1:bongo_occ:32:stage, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:32,sex,NA,IYS:GoA2019_Stn1:bongo_occ:32:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:32,ind_counted,6,IYS:GoA2019_Stn1:bongo_occ:32:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:32,ind_total,96,IYS:GoA2019_Stn1:bongo_occ:32:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:32,abund_m3_flow_est,2.264150943,IYS:GoA2019_Stn1:bongo_occ:32:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:32,abund_m3_depth_est,1.95559177,IYS:GoA2019_Stn1:bongo_occ:32:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:33,stage,NA,IYS:GoA2019_Stn1:bongo_occ:33:stage, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:33,sex,NA,IYS:GoA2019_Stn1:bongo_occ:33:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:33,ind_counted,2,IYS:GoA2019_Stn1:bongo_occ:33:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:33,ind_total,32,IYS:GoA2019_Stn1:bongo_occ:33:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:33,abund_m3_flow_est,0.7547169811,IYS:GoA2019_Stn1:bongo_occ:33:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:33,abund_m3_depth_est,0.6518639234,IYS:GoA2019_Stn1:bongo_occ:33:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:34,stage,C6,IYS:GoA2019_Stn1:bongo_occ:34:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:34,sex,F,IYS:GoA2019_Stn1:bongo_occ:34:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:34,ind_counted,21,IYS:GoA2019_Stn1:bongo_occ:34:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:34,ind_total,336,IYS:GoA2019_Stn1:bongo_occ:34:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:34,abund_m3_flow_est,7.924528302,IYS:GoA2019_Stn1:bongo_occ:34:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:34,abund_m3_depth_est,6.844571196,IYS:GoA2019_Stn1:bongo_occ:34:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:35,stage,C6,IYS:GoA2019_Stn1:bongo_occ:35:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:35,sex,F,IYS:GoA2019_Stn1:bongo_occ:35:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:35,ind_counted,70,IYS:GoA2019_Stn1:bongo_occ:35:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:35,ind_total,1120,IYS:GoA2019_Stn1:bongo_occ:35:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:35,abund_m3_flow_est,26.41509434,IYS:GoA2019_Stn1:bongo_occ:35:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:35,abund_m3_depth_est,22.81523732,IYS:GoA2019_Stn1:bongo_occ:35:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:36,stage,C5,IYS:GoA2019_Stn1:bongo_occ:36:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn1:bongo_occ:36,sex,NA,IYS:GoA2019_Stn1:bongo_occ:36:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:36,ind_counted,70,IYS:GoA2019_Stn1:bongo_occ:36:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:36,ind_total,1120,IYS:GoA2019_Stn1:bongo_occ:36:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:36,abund_m3_flow_est,26.41509434,IYS:GoA2019_Stn1:bongo_occ:36:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:36,abund_m3_depth_est,22.81523732,IYS:GoA2019_Stn1:bongo_occ:36:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:37,stage,C6,IYS:GoA2019_Stn1:bongo_occ:37:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:37,sex,F,IYS:GoA2019_Stn1:bongo_occ:37:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:37,ind_counted,4,IYS:GoA2019_Stn1:bongo_occ:37:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:37,ind_total,64,IYS:GoA2019_Stn1:bongo_occ:37:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:37,abund_m3_flow_est,1.509433962,IYS:GoA2019_Stn1:bongo_occ:37:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:37,abund_m3_depth_est,1.303727847,IYS:GoA2019_Stn1:bongo_occ:37:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:38,stage,C6,IYS:GoA2019_Stn1:bongo_occ:38:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:38,sex,F,IYS:GoA2019_Stn1:bongo_occ:38:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:38,ind_counted,36,IYS:GoA2019_Stn1:bongo_occ:38:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:38,ind_total,576,IYS:GoA2019_Stn1:bongo_occ:38:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:38,abund_m3_flow_est,13.58490566,IYS:GoA2019_Stn1:bongo_occ:38:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:38,abund_m3_depth_est,11.73355062,IYS:GoA2019_Stn1:bongo_occ:38:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:39,stage,C5,IYS:GoA2019_Stn1:bongo_occ:39:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn1:bongo_occ:39,sex,NA,IYS:GoA2019_Stn1:bongo_occ:39:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:39,ind_counted,26,IYS:GoA2019_Stn1:bongo_occ:39:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:39,ind_total,416,IYS:GoA2019_Stn1:bongo_occ:39:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:39,abund_m3_flow_est,9.811320755,IYS:GoA2019_Stn1:bongo_occ:39:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:39,abund_m3_depth_est,8.474231004,IYS:GoA2019_Stn1:bongo_occ:39:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:40,stage,C4,IYS:GoA2019_Stn1:bongo_occ:40:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1110/
IYS:GoA2019_Stn1:bongo_occ:40,sex,NA,IYS:GoA2019_Stn1:bongo_occ:40:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:40,ind_counted,4,IYS:GoA2019_Stn1:bongo_occ:40:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:40,ind_total,64,IYS:GoA2019_Stn1:bongo_occ:40:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:40,abund_m3_flow_est,1.509433962,IYS:GoA2019_Stn1:bongo_occ:40:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:40,abund_m3_depth_est,1.303727847,IYS:GoA2019_Stn1:bongo_occ:40:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:41,stage,C1,IYS:GoA2019_Stn1:bongo_occ:41:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S111/
IYS:GoA2019_Stn1:bongo_occ:41,sex,NA,IYS:GoA2019_Stn1:bongo_occ:41:sex, ,NA,NA,NA
IYS:GoA2019_Stn1:bongo_occ:41,ind_counted,2,IYS:GoA2019_Stn1:bongo_occ:41:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:41,ind_total,32,IYS:GoA2019_Stn1:bongo_occ:41:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:41,abund_m3_flow_est,0.7547169811,IYS:GoA2019_Stn1:bongo_occ:41:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:41,abund_m3_depth_est,0.6518639234,IYS:GoA2019_Stn1:bongo_occ:41:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:42,stage,C6,IYS:GoA2019_Stn1:bongo_occ:42:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:42,sex,F,IYS:GoA2019_Stn1:bongo_occ:42:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:42,ind_counted,3,IYS:GoA2019_Stn1:bongo_occ:42:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:42,ind_total,48,IYS:GoA2019_Stn1:bongo_occ:42:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:42,abund_m3_flow_est,1.132075472,IYS:GoA2019_Stn1:bongo_occ:42:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:42,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn1:bongo_occ:42:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:43,stage,C6,IYS:GoA2019_Stn1:bongo_occ:43:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:43,sex,M,IYS:GoA2019_Stn1:bongo_occ:43:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn1:bongo_occ:43,ind_counted,1,IYS:GoA2019_Stn1:bongo_occ:43:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:43,ind_total,16,IYS:GoA2019_Stn1:bongo_occ:43:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:43,abund_m3_flow_est,0.3773584906,IYS:GoA2019_Stn1:bongo_occ:43:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:43,abund_m3_depth_est,0.3259319617,IYS:GoA2019_Stn1:bongo_occ:43:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:44,stage,C6,IYS:GoA2019_Stn1:bongo_occ:44:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:44,sex,F,IYS:GoA2019_Stn1:bongo_occ:44:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:44,ind_counted,9,IYS:GoA2019_Stn1:bongo_occ:44:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:44,ind_total,144,IYS:GoA2019_Stn1:bongo_occ:44:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:44,abund_m3_flow_est,3.396226415,IYS:GoA2019_Stn1:bongo_occ:44:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:44,abund_m3_depth_est,2.933387655,IYS:GoA2019_Stn1:bongo_occ:44:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:45,stage,C6,IYS:GoA2019_Stn1:bongo_occ:45:stage, ,NA,NA, 
IYS:GoA2019_Stn1:bongo_occ:45,sex,M,IYS:GoA2019_Stn1:bongo_occ:45:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S103/
IYS:GoA2019_Stn1:bongo_occ:45,ind_counted,3,IYS:GoA2019_Stn1:bongo_occ:45:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:45,ind_total,48,IYS:GoA2019_Stn1:bongo_occ:45:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:45,abund_m3_flow_est,1.132075472,IYS:GoA2019_Stn1:bongo_occ:45:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:45,abund_m3_depth_est,0.9777958851,IYS:GoA2019_Stn1:bongo_occ:45:abund_depth, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
IYS:GoA2019_Stn1:bongo_occ:46,stage,C5,IYS:GoA2019_Stn1:bongo_occ:46:stage, ,NA,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn1:bongo_occ:46,sex,F,IYS:GoA2019_Stn1:bongo_occ:46:sex, ,NA,NA,http://vocab.nerc.ac.uk/collection/S10/current/S102/
IYS:GoA2019_Stn1:bongo_occ:46,ind_counted,7,IYS:GoA2019_Stn1:bongo_occ:46:ind_counted, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:46,ind_total,112,IYS:GoA2019_Stn1:bongo_occ:46:ind_total, ,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn1:bongo_occ:46,abund_m3_flow_est,2.641509434,IYS:GoA2019_Stn1:bongo_occ:46:abund_flow, ,individuals/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,NA
