eventID,scientificName,occurrenceID,occurrenceStatus,reproductiveCondition,scientificNameID,scientificAuthorityName,vernacularName,taxonRank,taxonomicStatus,sex,lifeStage,kingdom,phylum,class,order,family,genus,Preparations,occurrenceRemarks
IYS:GoA2019_Stn43:bongo:Net2:SS121,Myctophidae,IYS:GoA2019_Stn43:bongo:Net2:SS121:zoop_occ-412,present,NA,urn:lsid:marinespecies.org:taxname:125498,"Gill, 1893",NA,Family,accepted,NA,Larvae,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:Z388,Animalia,IYS:GoA2019_Stn43:bongo:Net2:Z388:zoop_occ-413,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:Z389,Animalia,IYS:GoA2019_Stn43:bongo:Net2:Z389:zoop_occ-414,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:Z679,Animalia,IYS:GoA2019_Stn43:bongo:Net2:Z679:zoop_occ-415,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:Z680,Animalia,IYS:GoA2019_Stn43:bongo:Net2:Z680:zoop_occ-416,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net1:22025,Neocalanus cristatus,IYS:GoA2019_Stn44:bongo:Net1:22025:zoop_occ-417,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn44:bongo:Net2:SS123,Euphausia pacifica,IYS:GoA2019_Stn44:bongo:Net2:SS123:zoop_occ-418,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS124,Sagittoidea,IYS:GoA2019_Stn44:bongo:Net2:SS124:zoop_occ-419,present,NA,urn:lsid:marinespecies.org:taxname:5949,NA,NA,Class,accepted,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS125,Radiozoa,IYS:GoA2019_Stn44:bongo:Net2:SS125:zoop_occ-420,present,NA,urn:lsid:marinespecies.org:taxname:582421,NA,NA,Phylum,accepted,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS126,Euphausia pacifica,IYS:GoA2019_Stn44:bongo:Net2:SS126:zoop_occ-421,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS126,Euphausia pacifica,IYS:GoA2019_Stn44:bongo:Net2:SS126:zoop_occ-422,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS127,Neocalanus cristatus,IYS:GoA2019_Stn44:bongo:Net2:SS127:zoop_occ-423,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS128,Neocalanus cristatus,IYS:GoA2019_Stn44:bongo:Net2:SS128:zoop_occ-424,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS129,Neocalanus cristatus,IYS:GoA2019_Stn44:bongo:Net2:SS129:zoop_occ-425,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z387,Animalia,IYS:GoA2019_Stn44:bongo:Net2:Z387:zoop_occ-426,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z675,Animalia,IYS:GoA2019_Stn44:bongo:Net2:Z675:zoop_occ-427,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z676,Animalia,IYS:GoA2019_Stn44:bongo:Net2:Z676:zoop_occ-428,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z677,Animalia,IYS:GoA2019_Stn44:bongo:Net2:Z677:zoop_occ-429,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z678,Aequorea,IYS:GoA2019_Stn44:bongo:Net2:Z678:zoop_occ-430,present,NA,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",NA,Genus,accepted,NA,"NA",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net1:SS130,Neocalanus cristatus,IYS:GoA2019_Stn45:bongo:Net1:SS130:zoop_occ-431,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,Neocalanus cristatus,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-432,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,Neocalanus cristatus,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-433,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,Animalia,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-434,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,Animalia,IYS:GoA2019_Stn45:bongo:Net2:SS134:zoop_occ-435,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,Animalia,IYS:GoA2019_Stn45:bongo:Net2:Z876:zoop_occ-436,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,Animalia,IYS:GoA2019_Stn45:bongo:Net2:Z877:zoop_occ-437,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,Animalia,IYS:GoA2019_Stn45:bongo:Net2:Z878:zoop_occ-438,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,Neocalanus cristatus,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-439,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,Neocalanus cristatus,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-440,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,Neocalanus cristatus,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-441,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,formalin,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,Sagittoidea,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-442,present,NA,urn:lsid:marinespecies.org:taxname:5949,NA,NA,Class,accepted,NA,Solitary,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,Eusergestes similis,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-443,present,NA,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",NA,Species,accepted,NA,Solitary,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,Primnoa pacifica,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-444,present,NA,urn:lsid:marinespecies.org:taxname:286539,"Kinoshita, 1907",NA,Species,accepted,NA,Solitary,Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,Clio pyramidata,IYS:GoA2019_Stn46:bongo:Net2:SS137:zoop_occ-445,present,NA,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",NA,Species,accepted,NA,Solitary,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,Sagittoidea,IYS:GoA2019_Stn46:bongo:Net2:SS138:zoop_occ-446,present,NA,urn:lsid:marinespecies.org:taxname:5949,NA,NA,Class,accepted,NA,Solitary,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS139,Animalia,IYS:GoA2019_Stn46:bongo:Net2:SS139:zoop_occ-447,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,Solitary,Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,Japetella diaphana,IYS:GoA2019_Stn46:bongo:Net2:SS140:zoop_occ-448,present,NA,urn:lsid:marinespecies.org:taxname:138849,"Hoyle, 1885",NA,Species,accepted,NA,juvenile,Animalia,Mollusca,Cephalopoda,Octopoda,Amphitretidae,Japetella,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,Eusergestes similis,IYS:GoA2019_Stn46:bongo:Net2:SS141:zoop_occ-449,present,NA,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",NA,Species,accepted,NA,Solitary,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:Z801,Animalia,IYS:GoA2019_Stn46:bongo:Net2:Z801:zoop_occ-450,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:Z802,Animalia,IYS:GoA2019_Stn46:bongo:Net2:Z802:zoop_occ-451,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:Z803,Animalia,IYS:GoA2019_Stn46:bongo:Net2:Z803:zoop_occ-452,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:Z804,Animalia,IYS:GoA2019_Stn46:bongo:Net2:Z804:zoop_occ-453,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,Salpa aspera,IYS:GoA2019_Stn46:bongo:Net2:ZL01:zoop_occ-454,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,Solitary,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,size fractionated & frozen,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,Clio pyramidata,IYS:GoA2019_Stn47:bongo:Net1:SS145:zoop_occ-455,present,NA,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",NA,Species,accepted,NA,"NA",Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,formalin,NA
IYS:GoA2019_Stn47:bongo:Net2:Z805,Animalia,IYS:GoA2019_Stn47:bongo:Net2:Z805:zoop_occ-456,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn47:bongo:Net2:Z806,Animalia,IYS:GoA2019_Stn47:bongo:Net2:Z806:zoop_occ-457,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn47:bongo:Net2:Z807,Animalia,IYS:GoA2019_Stn47:bongo:Net2:Z807:zoop_occ-458,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn47:bongo:Net2:Z808,Animalia,IYS:GoA2019_Stn47:bongo:Net2:Z808:zoop_occ-459,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn48:bongo:Net2:Z809,Animalia,IYS:GoA2019_Stn48:bongo:Net2:Z809:zoop_occ-460,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn48:bongo:Net2:Z837,Animalia,IYS:GoA2019_Stn48:bongo:Net2:Z837:zoop_occ-461,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn48:bongo:Net2:Z838,Animalia,IYS:GoA2019_Stn48:bongo:Net2:Z838:zoop_occ-462,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn48:bongo:Net2:Z839,Animalia,IYS:GoA2019_Stn48:bongo:Net2:Z839:zoop_occ-463,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn48:bongo:Net2:Z840,Animalia,IYS:GoA2019_Stn48:bongo:Net2:Z840:zoop_occ-464,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS146,Thysanoessa,IYS:GoA2019_Stn49:bongo:Net2:SS146:zoop_occ-465,present,gravid,urn:lsid:marinespecies.org:taxname:110679,"Brandt, 1851",NA,Genus,accepted,female,adult,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS147,Euphausia pacifica,IYS:GoA2019_Stn49:bongo:Net2:SS147:zoop_occ-466,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS148,Euphausia pacifica,IYS:GoA2019_Stn49:bongo:Net2:SS148:zoop_occ-467,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS149,Paraeuchaeta,IYS:GoA2019_Stn49:bongo:Net2:SS149:zoop_occ-468,present,NA,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",NA,Genus,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS150,Paraeuchaeta,IYS:GoA2019_Stn49:bongo:Net2:SS150:zoop_occ-469,present,NA,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",NA,Genus,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:Z481,Animalia,IYS:GoA2019_Stn49:bongo:Net2:Z481:zoop_occ-470,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:Z810,Animalia,IYS:GoA2019_Stn49:bongo:Net2:Z810:zoop_occ-471,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:Z842,Animalia,IYS:GoA2019_Stn49:bongo:Net2:Z842:zoop_occ-472,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:Z843,Animalia,IYS:GoA2019_Stn49:bongo:Net2:Z843:zoop_occ-473,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS152,Neocalanus cristatus,IYS:GoA2019_Stn50:bongo:Net2:SS152:zoop_occ-474,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS153,Thysanoessa,IYS:GoA2019_Stn50:bongo:Net2:SS153:zoop_occ-475,present,NA,urn:lsid:marinespecies.org:taxname:110679,"Brandt, 1851",NA,Genus,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS154,Neocalanus cristatus,IYS:GoA2019_Stn50:bongo:Net2:SS154:zoop_occ-476,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS155,Gastropoda,IYS:GoA2019_Stn50:bongo:Net2:SS155:zoop_occ-477,present,NA,urn:lsid:marinespecies.org:taxname:101,"Cuvier, 1795",NA,Class,accepted,NA,Veliger,Animalia,Mollusca,Gastropoda,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS156,Siphonophorae,IYS:GoA2019_Stn50:bongo:Net2:SS156:zoop_occ-478,present,NA,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",NA,Order,accepted,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:Z873,Animalia,IYS:GoA2019_Stn50:bongo:Net2:Z873:zoop_occ-479,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:Z874,Animalia,IYS:GoA2019_Stn50:bongo:Net2:Z874:zoop_occ-480,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:Z875,Animalia,IYS:GoA2019_Stn50:bongo:Net2:Z875:zoop_occ-481,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:SS157,Animalia,IYS:GoA2019_Stn53:bongo:Net2:SS157:zoop_occ-482,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:SS158,Neocalanus cristatus,IYS:GoA2019_Stn53:bongo:Net2:SS158:zoop_occ-483,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:SS159,Neocalanus cristatus,IYS:GoA2019_Stn53:bongo:Net2:SS159:zoop_occ-484,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:Z901,Animalia,IYS:GoA2019_Stn53:bongo:Net2:Z901:zoop_occ-485,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:Z902,Animalia,IYS:GoA2019_Stn53:bongo:Net2:Z902:zoop_occ-486,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:Z903,Animalia,IYS:GoA2019_Stn53:bongo:Net2:Z903:zoop_occ-487,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:Z904,Animalia,IYS:GoA2019_Stn53:bongo:Net2:Z904:zoop_occ-488,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net1:SS165,Primnoa pacifica,IYS:GoA2019_Stn54:bongo:Net1:SS165:zoop_occ-489,present,NA,urn:lsid:marinespecies.org:taxname:286539,"Kinoshita, 1907",NA,Species,accepted,NA,"NA",Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,formalin,NA
IYS:GoA2019_Stn54:bongo:Net2:22026,Euphausia pacifica,IYS:GoA2019_Stn54:bongo:Net2:22026:zoop_occ-490,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS160,Tarletonbeania crenularis,IYS:GoA2019_Stn54:bongo:Net2:SS160:zoop_occ-491,present,NA,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",NA,Species,accepted,NA,"NA",Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS161,Euphausia pacifica,IYS:GoA2019_Stn54:bongo:Net2:SS161:zoop_occ-492,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS162,Euphausia pacifica,IYS:GoA2019_Stn54:bongo:Net2:SS162:zoop_occ-493,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS163,Euphausia pacifica,IYS:GoA2019_Stn54:bongo:Net2:SS163:zoop_occ-494,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS164,Siphonophorae,IYS:GoA2019_Stn54:bongo:Net2:SS164:zoop_occ-495,present,NA,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",NA,Order,accepted,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,size fractionated & frozen,NA
