eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementRemarks
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,IYS:GoA2019_Stn59:bongo:Net2:SS187:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,12.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:Z869,NA,IYS:GoA2019_Stn59:bongo:Net2:Z869:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z869,NA,IYS:GoA2019_Stn59:bongo:Net2:Z869:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z869,NA,IYS:GoA2019_Stn59:bongo:Net2:Z869:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:Z870,NA,IYS:GoA2019_Stn59:bongo:Net2:Z870:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z870,NA,IYS:GoA2019_Stn59:bongo:Net2:Z870:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z870,NA,IYS:GoA2019_Stn59:bongo:Net2:Z870:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:Z871,NA,IYS:GoA2019_Stn59:bongo:Net2:Z871:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z871,NA,IYS:GoA2019_Stn59:bongo:Net2:Z871:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z871,NA,IYS:GoA2019_Stn59:bongo:Net2:Z871:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn59:bongo:Net2:Z872,NA,IYS:GoA2019_Stn59:bongo:Net2:Z872:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z872,NA,IYS:GoA2019_Stn59:bongo:Net2:Z872:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn59:bongo:Net2:Z872,NA,IYS:GoA2019_Stn59:bongo:Net2:Z872:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net1,NA,IYS:GoA2019_Stn60:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,2.8754138754138756,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn60:bongo:Net1,NA,IYS:GoA2019_Stn60:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn60:bongo:Net1,NA,IYS:GoA2019_Stn60:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,0.56429997304997315,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn60:bongo:Net1,NA,IYS:GoA2019_Stn60:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,3800,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,200.3921613921614,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,39.326961673211677,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn60:bongo:Net2,NA,IYS:GoA2019_Stn60:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,NA,IYS:GoA2019_Stn60:bongo:Net2:SS188:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,47.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,NA,IYS:GoA2019_Stn60:bongo:Net2:SS188:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,NA,IYS:GoA2019_Stn60:bongo:Net2:SS188:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,IYS:GoA2019_Stn60:bongo:Net2:SS188:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,47.0,NA,millimeter,NA,NA
